,idProv,Nombre_Pr,Status_PrId_Coor,Status_Pr,Id_Coor
2787,08fa3cb9fd684c8d8ebe5aae600e214b,Guayas,,En vigencia,cc1de36309cd42e1bc5a9cfc58c9a41e
2788,52f2514c68104f8390b70c2806ede73d,Sucumbíos,,En vigencia,ea74d04e49494915af98a0cc3b7e8fa5
2789,1242cd05b24a435eaf6f7142e51e3609,Los Ríos,,En vigencia,cd073cb07ff2448f9754ed8cde5897ad
2790,0b1ec4290bca46a289bd0422e8464cf0,Manabí,,No existe,7e82e7287cfc4a0088b6aec4d88a6b26
2791,bda729cdbbfb4bf6b4ef944ecfb3acc4,Pichincha,,En vigencia,4e865c45668f4be4aa38c07e440bea74
2792,5140b6fda33e4e28a433fd5ddbcd7a78,Galapagos,,En vigencia,0d8d2c6b10f8445894f679640a87cb89
2793,e30b99eca37248bc8b7d6280605c4a0a,Galapagos,,En vigencia,9e6ee0e2d5704a528322bcf5a32992f6
2794,7ab3b01956f7438dba0cabc7197400bc,Azuay,,En vigencia,5811879caf604d30b91289a22dde3967
2795,f4e35960301d47cb82fbc7e852e1b859,Bolívar,,En vigencia,cfbbf7592f074c3f8c3c1a505abdf152
2796,67bf29f8ea314b6482b5ddd4cebab249,Galapagos,,En vigencia,22ef268cd8ad4994bbf9f8e2ddcd0e10
2797,832c2bcd9ab041699c253d2adfef1f26,Pichincha,,En vigencia,58682424896a4d41bc83d29979d13e3a
2798,b997741fea5c446189187b2eaf8c656b,Guayas,,En vigencia,718ea47afb194530b6689edbc6434742
2799,edab285c3d2f4c80ac657b23c3f28822,Cañar,,En vigencia,251ebbcfd5604a76bc1215ab38c13a9e
2800,ba258fac8afa4124861555cd793b1069,Pichincha,,En vigencia,c8b2b332e7b449d093badbd5d72c291d
2801,2f7131d9c9564588933a3d50294bae52,Cañar,,En vigencia,464f704c1e9240a8b4d2c9b639c60d43
2802,5b5c483d54b5484f86bfa945346d57ce,Azuay,,En vigencia,95121025232e4d18bf0a6b77f887f5e1
2803,b11b0e9d7c284484ae348bf3bf0b098b,Cotopaxi,,En vigencia,5da0ca1a0ca84a19b742e1655f611cd8
2804,e245de8c21284481a0bc1a83ce55f41e,Morona Santiago,,En vigencia,03b369ffd4f84a0d8d56defb933ebda9
2805,c6c4c0aaa11f40d6a71d6ad05decd7b1,Morona Santiago,,En vigencia,451f14e288244fb5976e5f4a2a2c4792
2806,4cebb5ccd8b2434c8d02177480dec282,Bolívar,,En vigencia,fc0fcc36411848ecb40ac4890b2b212c
2807,265609ba6f904cd6ba326155b8b9ea63,Chimborazo,,En vigencia,2ca07b70c6994f94bdcd305276157396
2808,829fa99a797a4bc6b855005f00641d06,Zamora Chinchipe,,En vigencia,db81bcb8f0b247a2bad32a3b616c5388
2809,03dac4a7a0954d479713df4982bdf3d6,Pichincha,,En vigencia,fba28f7404c04875a028cff4966ad672
2810,e837b68c144249c5ba1f42fd41dc827d,Pichincha,,En vigencia,7d15f8660a1e497f82001574b48d0ae1
2811,21db4d6d4e15478985db8028f7eeb895,Cotopaxi,,En vigencia,49e6edf4683f4311b688a3995a1f7e77
2812,81db3384a4de4a6ab1b9e5667c8a9e1e,Guayas,,En vigencia,641cad3b57e1491f955f614947c7edf7
2813,cfb31db69f5f49f4b8f36151b62529b0,Esmeraldas,,En vigencia,870cec927e054ecc8ae1d9656f53d741
2814,14cb34216d954a9f8151215e729be585,Santa Elena,,En vigencia,20f8cb6e2bee40599d90aedff707f81c
2815,dd70c8e86b4e4c2d9a2bbb29021f5087,Santa Elena,,En vigencia,7035d82d486a48fab5e0909300f42f42
2816,d8bddee403c84f4d9863765cb01301e5,Pichincha,,En vigencia,8b3727fa944047b9ae8ab52df0b8a8ba
2817,9c0d7fa963e54f5f8f28003dc3a229fc,Napo,,En vigencia,efa75733e72449a19071d2161f63c7ad
2818,d0f5259d548b4e72bbbce109f432d55e,Napo,,En vigencia,2695f93bb6524e6891358d76765bf193
2819,027f57dce5ca4f5c9176acb8410b310b,Orellana,,En vigencia,c02c86a6fe8d4acf82321f8132cc4c36
2820,01f38566d4ea45ef91a125e673b72e27,Napo,,En vigencia,b4a535119639462d82f19a699d0d3593
2821,07523bf1b6b7466ba798ac48eb3bdfbc,Zamora Chinchipe,,En vigencia,f6c77317191841f286a3672147fc3213
2822,1db47f440bec46c7ae1cdee41fb57931,Pichincha,,En vigencia,5aff339cfb8547fb987823428545c1dc
2823,edfb627960b04b34b488ae0060793473,Santo Domingo de los Tsáchilas,,En vigencia,f8f68645651149e8a3798d9d2dd884ae
2824,dd5e9cb349724af58934181329d36696,Bolívar,,En vigencia,85063afe64004905b1c77338316a8ad3
2825,74631bff83cc4b6fbb549d33164c3323,Pichincha,,En vigencia,7e010eea5d014e6d9863d67167f9a825
2826,26178941474948b0928544d12fa1f53c,Cotopaxi,,En vigencia,1e0867c074ef4aa98acad7b4eb29b8f5
2827,36ade2ab0b9440dab0331c4c0e84faec,Pichincha,,En vigencia,5a6405326db940a9a7878880fdce4c2f
2828,1d786470a3714000960a7cc7da42379a,Pichincha,,En vigencia,8c40cd3b7be04c758df35d58aee53e28
2829,807a087b8816403da81b2260624d7138,Cotopaxi,,En vigencia,1b36e46bab9b43d390dc394df71b3c37
2830,58ef81a28b91418f98d5987e10a0cc56,Esmeraldas,,En vigencia,5674f66043b74075b184dda20c737c0c
2831,f5059b6438234a9d865b68e0dcf0c287,Loja,,En vigencia,1e08dec38e634a579ea06d6ce9cfba08
2832,1255a91839ad4cafba966f0b45e63bf5,Chimborazo,,En vigencia,a2be52a5c7fa4c398b3959511387db11
2833,dcabfa5fa88944cb935b6c68f6ffae7b,Pichincha,,En vigencia,0082e3e23e0a46989cedc27a4f60a6bc
2834,135a9c7a73bc4339a356ca8c0c6809c0,Orellana,,En vigencia,0fb96a6de72e4b2ab4416ef3b0020e14
2835,2ba5269705ab48e8bd6491fa5292c107,Bolívar,,En vigencia,34ccc558282a46869a6f994cab73ee91
2836,6e3838f7196440b0837eb6b22323b746,Pichincha,,En vigencia,bcc4bc4d12ba419dac1d31fcd528e5dd
2837,ef6cdc772737446fa37ed0ff231ad8b2,Napo,,En vigencia,5b4114e623f140878861b0503ec30373
2838,86672a1013cb411e839cb252761cd62c,Sucumbíos,,En vigencia,e8370bc219de4c18bbcd523ed9a3efc3
2839,b7887fc18e06435ba38d7806df927388,Santa Elena,,En vigencia,0a7d7570a59844008df6ce36c0702a97
2840,3a1bd98f8b5447e1943a3bc6f69da0f2,Chimborazo,,En vigencia,a9507410ea8d422794ea918c7c772321
2841,9af14ec9c9124b68a599767fd0fc8f04,Cotopaxi,,En vigencia,8ef3504595ff4f8c80ecb59fbab30d22
2842,48bf4d8e78424217a85e42148b528fba,Loja,,En vigencia,afa347efff5d408a812edf26e83387e0
2843,38d1c2e4c8a54857b3dd4a24d337dc19,Santa Elena,,En vigencia,eff5c8b4f92c47ab8fdff0891fa832dd
2844,99b96729363d449793d6ad91af68b8da,Bolívar,,En vigencia,be044beb9b354063917551735a5e4c69
2845,bdb0b2cfaceb47388dac1c7b268b8902,Carchi,,En vigencia,d900cafe528b4f709fe7278aa24af8b6
2846,4134a40a24284b34a77a68dc3976e2a7,Orellana,,En vigencia,4be18667aeed49fc98f4f22e19731324
2847,611194f8d84e491586be0cd6bb59edb8,Tungurahua,,En vigencia,319a03bd1051422996aea28ee6f1d616
2848,b4f3ce4d11be468fb8cb1166bc6331e5,Los Ríos,,En vigencia,4856074fbc5d44e5887edbd6dd5bcc6f
2849,aed6c6c93c524180a5975b2ecf41d115,Guayas,,En vigencia,620bc618aee04793977898e3188ce01c
2850,2b2361d45ec647aaaac8d3774edf9e05,Imbabura,,En vigencia,aa6a03db205043a09e3c0918514d9ff3
2851,7fd595a90feb4a7593b089da00c12176,Esmeraldas,,En vigencia,29d09cd38c59411c8ed623c1202dc2ce
2852,8ffbc45460da426ab0c1276b4c014977,Orellana,,En vigencia,7f6972c3a8fd4b75877b53d7d442d315
2853,fd9bbac14390452c85cbaef886a8558e,Bolívar,,En vigencia,83237b880a7c42a7b916d1b587a5ea3b
2854,22fac4bcc9dc496ab37bfaea1ea24304,Napo,,En vigencia,816ecbbc71fa489ca71d42df9143747c
2855,8066cce72ae24fd3843eb8a36bba5a26,Pichincha,,En vigencia,80ce96b4c5b94470a4180ff18d4d093f
2856,629b107f04a343eab06d98be8a71f2cb,Tungurahua,,En vigencia,4d904604c0dd4b6aaff66bd661c4ec0a
2857,2425eb34297943a9bce6c9e17b301a17,Napo,,En vigencia,8eafe6909e644eb5974613f62c144605
2858,0aed4990e31e48f3b1bb45e622cef53e,Pichincha,,En vigencia,55be34a2d4464aad918b3132c9ed7739
2859,d1073d5c7419492bacb1cc8a2c2db0f5,Manabí,,En vigencia,fd683468dd274b67ac9a1b64e9d0c2ef
2860,a7727fb0f30a4900bc59e1b39f2240bd,Pichincha,,En vigencia,cdefc52cb4dd4baa80a2adab2d4a7219
2861,7155bc471dd44b1c83cf81cd273b997d,Morona Santiago,,En vigencia,5572ac1977d64b1ba02145a784540953
2862,d4ce5a00c88c4f749a857af68ca760c9,Santa Elena,,En vigencia,7ccf9d2490864a8cb2581bb9189b37d8
2863,70627a86b5c04329bea2686292631a17,Pastaza,,En vigencia,1d79027db0574024b62f147aad53e833
2864,63e91b0b77244b848b8a905ed3a28c31,El Oro,,En vigencia,cd2beb61c3a44f5b8ff7e2db52a7e096
2865,46b1bf73e46f46709c1dc400d09de084,Sucumbíos,,En vigencia,bc2316efb27d4a47a17e7b992b128ca9
2866,7662080a04bd4a028eff87a6f8cd911a,Bolívar,,En vigencia,700aba0700174c66820f71dbe84b2df6
2867,537dcaa5baf149f3b6b09c12eacbf54a,El Oro,,En vigencia,b0e17abe955342c699d396360780f9f8
2868,adc5501b9d7b4a5dbebbe3eff0793376,Bolívar,,En vigencia,65af9a2e1d924943b3131344698d6ccf
2869,3c2c03af7d1247b3897dc48fae2f2ac1,Carchi,,En vigencia,0405f19e0b70462fb989556e4f79965d
2870,5212ec8736f544d59478809468ac064d,Tungurahua,,En vigencia,68750e786fd343e6bd187eb512c6ec72
2871,532ff044731f4027b99ac17d27f83d50,Bolívar,,En vigencia,a0736962b7f74764b8a71b5c2dd2cc88
2872,a43ec0b5f25f4de1ac6bf320880c89e5,Pichincha,,En vigencia,576a4067c6fa48818eaaf244c5ab3677
2873,98584a0bbb9243c0bd5bb86e4c875538,Morona Santiago,,En vigencia,a7fe2bff313640fab4a8a92a54503197
2874,a70cb66c4cc24d6bbc5507ac78600f40,Bolívar,,En vigencia,60889c25c1404ddc8bb78b7e5a38b1f3
2875,441f16a11c664d9882ee37c92753bda5,Guayas,,En vigencia,f13decc6c9ed4b4db60768d0950491b0
2876,c47d536867ec4f4c9fcd3b6aee8512ab,Loja,,En vigencia,3fd1c98c269a46bfafeacd746e4fdac9
2877,0b633a9fd3b74894a24316f3e4f1972c,Napo,,En vigencia,4dcec34aba0445ee96deb5412cc01c64
2878,7eb89a1ae52f497ab99f93e13e7a5c05,Pichincha,,En vigencia,85ec62298fe5495993efb7e7647a010a
2879,19ae4ba15cb04d49a36246c3165d978d,Pichincha,,En vigencia,ef6c2e6e85554a9ca30ef32540d70267
2880,6468cdafff8841b391efcdc828dc105c,Pichincha,,En vigencia,9ba3e7f0c197493684401a282ef26d64
2881,d99e4461ae194e0693ae21b343f0bb2c,Pichincha,,En vigencia,e5033de2e56542c79fa7f4a028af0d93
2882,212f029ff43542858c459119cf611ecd,Chimborazo,,En vigencia,dcc1a969c9814296adbc752f34ffb147
2883,5ff11f2ab2384ee3aeb7c5c2ee005236,Esmeraldas,,En vigencia,2a81bc765e39420e99588c7f53a79784
2884,eebf6abb457f4108bf6a933d4c88db70,Santo Domingo de los Tsáchilas,,En vigencia,d99f04f69e0c4cc28f263f0c17c9e75d
2885,9750ce2d22014445b3fc5242794b8407,Santa Elena,,En vigencia,44d279c8b7804a94804485dd9260b3d2
2886,57a35651a52d4e1480b3e28c22f8e85a,Santo Domingo de los Tsáchilas,,En vigencia,bec901a964ce4f748db2b26191878e48
2887,3679d1bf559b47fc9c69af2c0e0ba503,Morona Santiago,,En vigencia,78cba86a4b55400a972955c1fd5e7f4d
2888,8c5334443b8345e480ea101481a42e45,Chimborazo,,En vigencia,ebfc324176ee43dc9d68fcae76f138cd
2889,b2b241c75a444c65b16fe5985e4bdf2a,Tungurahua,,En vigencia,eb8cf5540d22490aad5f8fa3c7e8de0f
2890,fc2b68cf68ee468f94b476e5fb183805,Cañar,,En vigencia,502a9114d29341e197410fa6bc1e7af0
2891,17a50746aae5422fbb4b82670efde06c,Zamora Chinchipe,,En vigencia,5d10f41fe5ba4a0a8bc3c48a8af0386b
2892,d67e6f7db45b47fa9896f8bf6f6da989,Esmeraldas,,En vigencia,32de3741f0234f4ab201de6a37f4b12d
2893,b7b6338c685843b89433a498c5e2d11c,Sucumbíos,,En vigencia,dbce30ab25be415e8c255c3dd7ac9a77
2894,4c747cc972e04a209d1d7453b82f4f49,Santo Domingo de los Tsáchilas,,En vigencia,068c5abfb4b4441994dda19646665420
2895,7369278d3d5a45deb0470bd54e235b79,Pastaza,,En vigencia,6d705d276b954bde8bc6dee98ca17533
2896,fac8a364193a497dbd1d44bd790ad792,Bolívar,,En vigencia,297f783c7b594b12bf4be29d41858fdc
2897,050073f3683447b98605808e5a495644,Esmeraldas,,En vigencia,d44d641220b042bda18098e7ff8e2fcc
2898,42eaf5a3766747dd902ce33ca8fd3d77,Cotopaxi,,En vigencia,95b4d1216aac4860b1eeb281f249f82b
2899,0521290380a04cd0bb6861a7b3167a0d,Pichincha,,En vigencia,885ecbd4cea749138ca4cddd73bfd53f
2900,0818b6207e8e41ae91e6eef44569c94c,Guayas,,En vigencia,ebebbbd12a2847b9af8eeeb966aca5ae
2901,642de06aa5fa4d89a0fd584ceaa4e546,Los Ríos,,En vigencia,95f8216fbccf486fb692b9929c67bdb5
2902,9746a18d40bd41e38d5ce6be8ead404f,Loja,,En vigencia,e24f72209bd4490f9c0453e774153816
2903,1a7b1e1c845d4328b72e429ded455dbb,Azuay,,En vigencia,7b7530751f1a4426aa63c95af8528cc4
2904,8daf6e8c1dc34d5695b4381c26300eed,Imbabura,,En vigencia,b94eedb2df054bf19d6898308090c60c
2905,9d43244a3d9748bca501fdf8fc736fe1,Chimborazo,,En vigencia,4837e94f67164416b2da590bc5570107
2906,4db0628fc813405e9037c84f6c28907c,Esmeraldas,,En vigencia,f820699cbed347af86bf581be10d9e46
2907,ebafb5f1079e4a2889c50d8041cdbe75,Bolívar,,En vigencia,eab06f1807d1422c9b8fb2b0ef1b0c1b
2908,50992126b9c34c0a8c4fb6bfadc9460a,El Oro,,En vigencia,60685d679bff451c8560c9871044ce27
2909,26fdaba2a9834f80b4609ace9b1b4e9a,Morona Santiago,,En vigencia,2a7ff743f2d144159ee0cb444782e943
2910,819077e6713042e0a75baaef7b017838,Napo,,En vigencia,f818eaf0c5a64847a15a85d93e0d8c91
2911,d6cd8fc613c24eea8783c690a00e2a44,Pichincha,,En vigencia,6f1cbf34e7f042a59fe6b1938cb91f2e
2912,229e9ac79828410aa699179a560b70cd,Pichincha,,En vigencia,110a8f5a376440d0a4880c0d9b8f5a00
2913,659c33afe9814df9a7950e5db124a341,Zamora Chinchipe,,En vigencia,5329299ae55d499492389d64dac6c164
2914,31bda1962eb74126b6cbf2f4cf2735d8,Santa Elena,,En vigencia,221b1f3bf1c046829525725dac86ddb3
2915,0b16abd612c14eda9060890922fa95d2,Pastaza,,En vigencia,48df5fc584e54d84b6a109c059e5f097
2916,792aa15c7d674c389ebf1429f60e2127,Azuay,,En vigencia,2896497b02da449985c5774c8ec2c30e
2917,93eb073c810b4dec9eb97e9d488a0ee1,Cotopaxi,,En vigencia,766292eacd9b48a3977c8c4cdd8dfe3a
2918,41325ac5065e42edb05d1280c4c4d8ab,Orellana,,En vigencia,eb87833719cf4c18831309b308b5e280
2919,c31412790c0c4cc5bbd6132b43968a94,Pichincha,,En vigencia,df0c502c10374253aa3b5f1a6489975a
2920,095dfc80d2404cf1aa34dc1871839361,Pichincha,,En vigencia,50cf99ab2cf14907ab2273178d5ac92a
2921,556769acb9b9411cb6916aba8a03af70,Santo Domingo de los Tsáchilas,,En vigencia,996387e10e5648d09e4750a10934c115
2922,a206d492e1cb43719216a06ade73c7c4,Manabí,,No existe,aa8b04f5d6b44348bb4ff1b478a98377
2923,8db344e9acd4400ebc3a9e452a947d78,Santo Domingo de los Tsáchilas,,En vigencia,8f059b8358c84ab0b36ef685bda6f5ce
2924,f33e08af91574264bdbc2db7906b2ba7,Cotopaxi,,En vigencia,769a388ae1444de2acd65978c70df426
2925,94878be2a7c9423e95e0021923f02f76,Santo Domingo de los Tsáchilas,,En vigencia,f1323be2d0584337aeed4fd2041b9fee
2926,bf078b3d5d6843af963ca0bada347755,Carchi,,No existe,35871c8e6dcb4527b50387014a6dd9f5
2927,4df947b6d51d4743a93809e0c48cf78c,Pichincha,,En vigencia,2e3b5fda61d24aeabb36b27c31f47f38
2928,37201810b3224f2a873acc2d34598ba3,Galapagos,,En vigencia,96db21dadb294e3d8b070bc7dfadae86
2929,ab7dbcbe4c2c4ea28a64b996962d98d3,Manabí,,En vigencia,df4c5d82587b47e290c5b678c7d089a5
2930,cf3a3b86201d4896ad710e265912a07b,Loja,,No existe,ef759eeedae84ac0ba9d92fd92c6ec43
2931,a42a0a3f02f9443fbc04df86ffc5c9d8,Pichincha,,En vigencia,43a00463f84941a894d2213c60d0fecc
2932,fc32d5222a5c4e4fae3bc4ba47c29afe,Manabí,,No existe,69a34ba9be7248ae90d6881bf659c0fa
2933,1804a02421c64bb2a2714d7f3759d1b6,Cañar,,En vigencia,00ce03c9c86746f69cce538f94f2b54c
2934,3228a551c728408da2bdf636f71ba416,Zamora Chinchipe,,En vigencia,c4024ef1c9214bcfb219a231217b5757
2935,1ddb8ddb07aa487d8570eefe34485f27,Pichincha,,En vigencia,d2a0ac3b1eb74942a6086eed013d0b02
2936,4a0477b766804bcebdd4965a648ad083,Chimborazo,,En vigencia,0e8e988b4a7c4624afe83620579bf89f
2937,732b447267ba4047b80941cf0602626d,Pastaza,,En vigencia,515104ec43954a24ba7d7ab55a5b042a
2938,0546cb5b7272452bad23d79e21c13511,Cotopaxi,,En vigencia,eb6e78ff70a941dab4e6c730f11da10d
2939,a0be911daa664887a4b9d9fb0334cefa,Bolívar,,En vigencia,504bb987b3ac4b1bbebdf87343187640
2940,118b81f793ee44828e57f92cdd82a0d0,Bolívar,,En vigencia,492805fc43f44d5da0bc31df31f56d9a
2941,bf61b3e1d5d746188a41acfb0708b3f5,Guayas,,En vigencia,efb680edc9cf43e582acc6889730ac2b
2942,8cfd66defbaa459c8f0119010700e77f,El Oro,,En vigencia,adfe00bcc44f44e49521f9f40608c5e5
2943,ba2f770e417d493fa054dc38517a55b6,Napo,,En vigencia,531bd8ba61b143478f243697301a4d4b
2944,7e595cc1f4ad42609b95d18a07ddd11c,Orellana,,En vigencia,dc17474f64e4473a832f2903777c35c4
2945,dc4aa804bd314faabd8b636e4a123266,Orellana,,En vigencia,0e7daaa561564162b9da8368ab5c3310
2946,ce512a04af2644a9ac91ccf217eff41a,Sucumbíos,,En vigencia,93c6cd9d0a334200a616a85c0be22511
2947,639403f3bd854d2e868d7d3124d4eaea,Guayas,,En vigencia,3e0c8f82b2b946178cc666239e520bff
2948,c3a495f20a1648d9aaf55b32aee43184,Pastaza,,En vigencia,5c8de7dff5e843608f471333598772fe
2949,81d70fdd30f34b84963c2db82c4cc225,Pastaza,,En vigencia,d5aaa4eeadc2426fa799628c4d3afd39
2950,2f61cc1651604b448a5037ea5c6223b3,Sucumbíos,,En vigencia,0279fc915c254c048193ba14a14f29e9
2951,90da33f0ec5a491fb1846715895ef563,Morona Santiago,,En vigencia,06b819d0519f40d599799b603b57cc70
2952,defaeabbdaf54771b3dae9ded1a6c3d4,Napo,,En vigencia,6c4ffd117f2742f983d40412bb3f7a6d
2953,bd4fd2862c5e4c8d96c79b3da90f2819,Sucumbíos,,En vigencia,07b50196c3b5457e8b58da545e17898e
2954,96befd1d4321494eb5769456a54c6142,Zamora Chinchipe,,En vigencia,d60731646abb433db50f78b31a2cffb5
2955,7e8d17c774794666bbefe1255c119b4d,Galapagos,,En vigencia,ee125084939e4edfb3bacee8e38e5a46
2956,eaedc574695c48509557abd92cccbe06,Cotopaxi,,En vigencia,c77ac234999b4b9489e807f96d858692
2957,89a03ceed45845d98694a49ffc82f4dc,Imbabura,,En vigencia,0b9bea00394844a89f4684e5d3e4f1e8
2958,fa7e82facfe44ba9ae9fc1427548b519,Manabí,,En vigencia,c27f11ae969b44f786ed0d59675b3120
2959,c1b00a79a9504c16a39112b0bd0fb9aa,Pichincha,,En vigencia,514837b0b0aa44188d6c720915ff251c
2960,8ef9b820207048aa870813af24afe380,Pichincha,,En vigencia,baa4520e5f4f48ffa1883d35bb520743
2961,dc0d4112fd484ce4aaa6110bc8e67b92,Esmeraldas,,En vigencia,b93ab48275a74054bea7399839d03dab
2962,438852eac30247428b51322183c1543f,Tungurahua,,En vigencia,98cb0e5b17a24e729d9bcb93a710c763
2963,57cd8d4171974d18973c8bdadf86fe3a,Pichincha,,En vigencia,6d2af583b61c43e4914c72f6dc953aca
2964,d470077bbe484dbcac298ae4878f32d5,Santo Domingo de los Tsáchilas,,En vigencia,6fc186bd09514fd8a5a94fa57dcfde16
2965,3011034f3d3446ac8f7bdb09e126e232,Imbabura,,En vigencia,feb58f069e34434dab29c8f79a879343
2966,a072a748f8b74abc9151e22d31190861,Pichincha,,En vigencia,35bbaf787e9049f883b4ccfaa729bb80
2967,1355a2e35c264151a9e24d874b49ddd5,Napo,,En vigencia,9b769fea5bab4b59a163a84ffaf97d07
2968,339a422515594f0d8b1d3d54e1aa644e,Pichincha,,En vigencia,635a1f268a204d5899067bb0cf95033f
2969,332eeedc3a7447fab03a5d735cc0652d,Chimborazo,,En vigencia,829ac0afa5764ce5ba9eabc47312f367
2970,51bbab4f2b414d918a9df01e595eaf51,Tungurahua,,En vigencia,d16d78e025b540ad943c1c4dae4cd9dc
2971,9b369e71a134479e935fc3801bd3015f,Zamora Chinchipe,,En vigencia,7b364a2e8e844ce1bc32b6edf14abbbf
2972,894b3365c61b4fac824492ab700f7ae7,Imbabura,,En vigencia,819cbd89357f4bdfb02f74a7377ac325
2973,fe1ff97611254d64a0135b355a2e3d4b,Sucumbíos,,En vigencia,f167c156b7cf4eb796916deb5019e0cc
2974,a308b984993449639f1813a33dc924ba,Pichincha,,En vigencia,6248c2b00fb54f9d9958d56df2d810d8
2975,f00161419ef54000a85623fac578a54b,Pichincha,,En vigencia,c8d91cf0d3ee4b79a62df732e0c1e363
2976,21877f48ef31443b8795d411219d1719,Manabí,,En vigencia,fd38a03596a64d539bbec01b876f21f1
2977,6040b0374b864df793fc630f9d8d5579,Orellana,,En vigencia,e34d3a2458664d1fbc48bad475c6d0dc
2978,3c6f35fd9f114484b5e605e90c5c5907,Pichincha,,En vigencia,0a65e8dbd3f14062858d3743e0b51561
2979,5e87b61d5fc843179a18defd90e00719,Pichincha,,En vigencia,41832115c9de4cdc9193768fd2588082
2980,abb3e43fb4e14493aeb1ee6fb06d9f77,Santo Domingo de los Tsáchilas,,En vigencia,6d4eb3121ab74d878cc9308deecaa179
2981,5716a38bc6064522ae883db3bd6ce280,Azuay,,En vigencia,3ca7f911117c47b5906dc29ce9ca364e
2982,7719730125f446ad86f33ed1bf26306a,Tungurahua,,En vigencia,085cc5c8ced74ccab15c787e882b3ffa
2983,337b4c4ceae548d6b27659f8fa83cd51,Chimborazo,,En vigencia,7126a12c2ffc4664b80d8062997881a6
2984,12177f078dd74db0b44c0465513e7423,Sucumbíos,,En vigencia,5430cda65ee24c07a9139650fd475935
2985,34f30c6b61a940e4a8aa2d74c1ad5708,Imbabura,,En vigencia,65a413814c984ea4a2476a9a97896e61
2986,6d3bb71934284e81961a3d21761b4d3b,Pichincha,,En vigencia,2707c2bad908426caf136cfa814a77e1
2987,be8c1eeadba14bd6abba187f06815162,Cotopaxi,,En vigencia,238620e5d4b441fb8ac83875c79adf5f
2988,358869365b674d1ebb5585ce3499eaea,Napo,,En vigencia,f626210150f34afda0d6aa3340ea1b68
2989,93bc5b92746b48818e4e0339a26fb381,Guayas,,En vigencia,3e55fe32eec74caa9ae32e9d8cde8f1a
2990,a40dc4de9d7849ea9e168723247ce43e,Sucumbíos,,En vigencia,a0590e82f3994293ba80270e87562a11
2991,f9b0a85babd843409955fd1c2db6a736,Guayas,,En vigencia,b7e9cb6d87cb4876b368353847fff1e5
2992,4ca2e408d0234f1ba158db207bf9f60f,Pichincha,,En vigencia,4ba6befb7b204c7c94640c1e53c33f8a
2993,cedd0ec3264c49bfbd2239295b1ea34d,Pichincha,,En vigencia,a5a25f9476904a4bb75e652d012974ee
2994,f4823fa94e8248bbabb707b32b0fc628,Imbabura,,En vigencia,54f0945a345f421dadf5070fa5546894
2995,916c7fdba22444d7bd8ee836bd7cfb98,Pichincha,,En vigencia,361701dedde043498051161a4a1e6af1
2996,bcc97f2970d443f2b6776da673bcbb4d,Azuay,,En vigencia,9a6af12250f244c3be5a7abf24d37aa6
2997,c1c91c12fb0f45d1bdece3cc18a13156,Orellana,,En vigencia,2e1e84ff516b40f68dece137c3ddb65c
2998,c6e0fb42384a4532a126f83aee170f4c,Azuay,,En vigencia,70033e0b8af64513a0aaecc6cb607c54
2999,1ad41b9c4f4e4e298aa7f11b6c2c1fb8,Morona Santiago,,En vigencia,71f85a7bbebc4b2c9c3d1ffd7fb3b577
3000,dbc6bda62d654c109090272ec996b6c0,Manabí,,En vigencia,1606bde1eee344239a26a42219ef9fa3
3001,d1f865e2df264766a806c42c106946de,Bolívar,,En vigencia,d54e9cf4a10e440a82f1844fbc712ef4
3002,7481cd1509b2466fb8c9364f70917944,Azuay,,En vigencia,dbc8b34f41ca4920b6dc1bbd423bf0b2
3003,68ff97068ddc4c40b2e121f45a18839d,Pichincha,,En vigencia,7e1fd085190b481db7831cfd6fda25e6
3004,18a9d12bb0c14fb089c615c8b9440203,Napo,,En vigencia,2693be294ed144fb9ea625c4887b32d9
3005,a062409a2631469abd50b52a37cc910d,Pichincha,,En vigencia,a9ed96a136b042a3a21b75f0e6c693c2
3006,ba250826f96a4f80bd5f39001f5cb603,Pichincha,,En vigencia,e3581e834001476b91cd4e8bfcb9a778
3007,ec5b9b8f3be74c48bbc580eae4f54d9e,Orellana,,En vigencia,f1d32acf40034e34915929a3ac1cd608
3008,2de9309bfdd948bf9e6b23c5cf80560e,Bolívar,,No existe,820277d736044381af425c5352102d8e
3009,e43d27c2f447460aa007429c9e86728d,Cañar,,En vigencia,48c12400f0784f55997ce9722325979b
3010,1891539b98c940bc8311fc05423a8716,Manabí,,En vigencia,d09cf820c7d34eb48c43920c48d67ead
3011,f77185a6d0c84aa1afae006e4d4afb82,Cotopaxi,,En vigencia,3e2bb3007cb64e118800e436d40ad116
3012,d9c4ed03d044432bbbb2e30aac6e7dcf,Orellana,,En vigencia,552bf2e1f1fe4f8e913b63c37af098ac
3013,05cd82b9cc664e1581950d25926b1f51,Pichincha,,No existe,a55e90a1451f4809bbfa7261a4dd6340
3014,5d568768e30142b3aaa26f008f9a9b95,Esmeraldas,,En vigencia,beb132fe81dd482091023b49706814c1
3015,352e4d3a771a4614ba8eddecbe0f62f4,Cañar,,En vigencia,ba4d1db32f7e44fc8ddb778e650ac1f4
3016,a468afbd37ab41089c690abf6c92793c,Pichincha,,En vigencia,2530dfd4472d48dc9c66588f88a09954
3017,b30f95d7cccf4152bbaa791fa6fbe288,Zamora Chinchipe,,En vigencia,144722e4b53949e7b4d505e033e933c2
